timestamp,tile_clicked,damage_received,created_word,damage_dealt,current_level,program_closed
20260422_010151,,,spug,62,31,
20260422_010154,,6,,,31,
20260422_010214,True,,,,31,
20260422_010215,True,,,,31,
20260422_010215,True,,,,31,
20260422_010215,True,,,,31,
20260422_010216,True,,,,31,
20260422_010218,True,,,,31,
20260422_010221,True,,,,31,
20260422_010221,True,,,,31,
20260422_010221,True,,,,31,
20260422_010223,True,,,,31,
20260422_010223,True,,,,31,
20260422_010224,True,,,,31,
20260422_010224,True,,,,31,
20260422_010226,,,won,30,31,
20260422_010229,,11,,,31,
20260422_010229,True,,,,31,
20260422_010229,True,,,,31,
20260422_010229,True,,,,31,
20260422_010231,True,,,,31,
20260422_010232,True,,,,31,
20260422_010233,,,rox,38,31,
20260422_010236,,11,,,31,
20260422_010237,True,,,,31,
20260422_010237,True,,,,31,
20260422_010238,True,,,,31,
20260422_010238,True,,,,31,
20260422_010241,True,,,,31,
20260422_010246,True,,,,31,
20260422_010247,True,,,,31,
20260422_010248,True,,,,31,
20260422_010249,True,,,,31,
20260422_010250,True,,,,31,
20260422_010252,True,,,,31,
20260422_010252,True,,,,31,
20260422_010256,True,,,,31,
20260422_010257,True,,,,31,
20260422_010258,True,,,,31,
20260422_010258,True,,,,31,
20260422_010259,,,lup,36,31,
20260422_010311,True,,,,32,
20260422_010312,True,,,,32,
20260422_010313,True,,,,32,
20260422_010314,True,,,,32,
20260422_010315,True,,,,32,
20260422_010316,,,suy,80,32,
20260422_010319,,10,,,32,
20260422_010321,True,,,,32,
20260422_010321,True,,,,32,
20260422_010322,True,,,,32,
20260422_010323,,,bun,36,32,
20260422_010324,True,,,,32,
20260422_010324,True,,,,32,
20260422_010325,True,,,,32,
20260422_010325,True,,,,32,
20260422_010326,,10,,,32,
20260422_010327,True,,,,32,
20260422_010330,True,,,,32,
20260422_010331,True,,,,32,
20260422_010332,True,,,,32,
20260422_010333,True,,,,32,
20260422_010333,True,,,,32,
20260422_010334,,,zus,32,32,
20260422_010337,True,,,,32,
20260422_010337,True,,,,32,
20260422_010337,True,,,,32,
20260422_010337,,10,,,32,
20260422_010338,True,,,,32,
20260422_010340,True,,,,32,
20260422_010340,True,,,,32,
20260422_010341,True,,,,32,
20260422_010342,True,,,,32,
20260422_010343,,,rons,33,32,
20260422_010350,True,,,,33,
20260422_010351,True,,,,33,
20260422_010353,True,,,,33,
20260422_010354,True,,,,33,
20260422_010354,True,,,,33,
20260422_010356,True,,,,33,
20260422_010357,True,,,,33,
20260422_010358,True,,,,33,
20260422_010359,True,,,,33,
20260422_010359,True,,,,33,
20260422_010400,True,,,,33,
20260422_010402,,,chick,57,33,
20260422_010404,True,,,,33,
20260422_010404,True,,,,33,
20260422_010405,,10,,,33,
20260422_010405,True,,,,33,
20260422_010405,True,,,,33,
20260422_010409,,,carl,31,33,
20260422_010410,True,,,,33,
20260422_010411,True,,,,33,
20260422_010411,True,,,,33,
20260422_010411,True,,,,33,
20260422_010412,True,,,,33,
20260422_010413,True,,,,33,
20260422_010416,True,,,,33,
20260422_010417,True,,,,33,
20260422_010417,True,,,,33,
20260422_010418,,,gar,76,33,
20260422_010420,True,,,,33,
20260422_010420,True,,,,33,
20260422_010420,True,,,,33,
20260422_010422,,,gal,24,33,
20260422_010427,True,,,,34,
20260422_010427,True,,,,34,
20260422_010427,True,,,,34,
20260422_010428,True,,,,34,
20260422_010430,True,,,,34,
20260422_010430,True,,,,34,
20260422_010430,True,,,,34,
20260422_010430,True,,,,34,
20260422_010431,True,,,,34,
20260422_010433,True,,,,34,
20260422_010434,True,,,,34,
20260422_010436,True,,,,34,
20260422_010436,True,,,,34,
20260422_010439,True,,,,34,
20260422_010441,,,quo,30,34,
20260422_010443,True,,,,34,
20260422_010443,True,,,,34,
20260422_010444,True,,,,34,
20260422_010444,,11,,,34,
20260422_010448,,,cup,24,34,
20260422_010449,True,,,,34,
20260422_010449,True,,,,34,
20260422_010449,True,,,,34,
20260422_010451,True,,,,34,
20260422_010452,True,,,,34,
20260422_010452,True,,,,34,
20260422_010453,True,,,,34,
20260422_010453,True,,,,34,
20260422_010454,,,side,39,34,
20260422_010513,True,,,,34,
20260422_010514,True,,,,34,
20260422_010514,True,,,,34,
20260422_010515,True,,,,34,
20260422_010515,True,,,,34,
20260422_010517,,,floor,40,34,
20260422_010521,,11,,,34,
20260422_010523,True,,,,34,
20260422_010526,True,,,,34,
20260422_010526,True,,,,34,
20260422_010526,True,,,,34,
20260422_010527,,,quar,49,34,
20260422_010531,True,,,,35,
20260422_010531,True,,,,35,
20260422_010531,True,,,,35,
20260422_010533,True,,,,35,
20260422_010533,True,,,,35,
20260422_010534,True,,,,35,
20260422_010534,True,,,,35,
20260422_010535,,,burnt,54,35,
20260422_010538,,13,,,35,
20260422_010540,True,,,,35,
20260422_010540,True,,,,35,
20260422_010541,True,,,,35,
20260422_010541,True,,,,35,
20260422_010542,,,feed,53,35,
20260422_010545,,13,,,35,
20260422_010546,True,,,,35,
20260422_010550,True,,,,35,
20260422_010551,True,,,,35,
20260422_010552,True,,,,35,
20260422_010553,True,,,,35,
20260422_010553,True,,,,35,
20260422_010553,True,,,,35,
20260422_010554,True,,,,35,
20260422_010555,True,,,,35,
20260422_010556,True,,,,35,
20260422_010556,True,,,,35,
20260422_010557,True,,,,35,
20260422_010557,True,,,,35,
20260422_010558,True,,,,35,
20260422_010559,True,,,,35,
20260422_010559,True,,,,35,
20260422_010559,True,,,,35,
20260422_010559,True,,,,35,
20260422_010601,,,hobby,72,35,
20260422_010603,,13,,,35,
20260422_010608,True,,,,35,
20260422_010608,True,,,,35,
20260422_010610,,,at,19,35,
20260422_010614,True,,,,35,
20260422_010614,True,,,,35,
20260422_010614,True,,,,35,
20260422_010616,,,die,27,35,
20260422_010618,True,,,,35,
20260422_010618,True,,,,35,
20260422_010619,True,,,,36,
20260422_010623,True,,,,36,
20260422_010623,True,,,,36,
20260422_010623,True,,,,36,
20260422_010624,True,,,,36,
20260422_010625,True,,,,36,
20260422_010627,True,,,,36,
20260422_010627,True,,,,36,
20260422_010627,True,,,,36,
20260422_010628,True,,,,36,
20260422_010629,,,garn,70,36,
20260422_010632,,14,,,36,
20260422_010632,True,,,,36,
20260422_010633,True,,,,36,
20260422_010633,True,,,,36,
20260422_010634,True,,,,36,
20260422_010636,,,fore,70,36,
20260422_010639,,14,,,36,
20260422_010644,True,,,,36,
20260422_010644,True,,,,36,
20260422_010645,True,,,,36,
20260422_010645,True,,,,36,
20260422_010646,,,roar,69,36,
20260422_010648,True,,,,36,
20260422_010648,True,,,,36,
20260422_010649,True,,,,37,
20260422_010649,True,,,,37,
20260422_010650,True,,,,37,
20260422_010651,,,stang,81,37,
20260422_010653,True,,,,37,
20260422_010653,True,,,,37,
20260422_010654,True,,,,37,
20260422_010654,,11,,,37,
20260422_010656,True,,,,37,
20260422_010656,True,,,,37,
20260422_010656,True,,,,37,
20260422_010657,True,,,,37,
20260422_010658,True,,,,37,
20260422_010701,True,,,,37,
20260422_010703,True,,,,37,
20260422_010708,True,,,,37,
20260422_010709,True,,,,37,
20260422_010709,True,,,,37,
20260422_010710,True,,,,37,
20260422_010711,True,,,,37,
20260422_010711,True,,,,37,
20260422_010712,,,pix,57,37,
20260422_010715,,11,,,37,
20260422_010716,True,,,,37,
20260422_010717,True,,,,37,
20260422_010717,True,,,,37,
20260422_010717,True,,,,37,
20260422_010719,True,,,,37,
20260422_010720,True,,,,37,
20260422_010732,True,,,,37,
20260422_010733,True,,,,37,
20260422_010733,True,,,,37,
20260422_010734,True,,,,37,
20260422_010735,,,find,53,37,
20260422_010737,True,,,,37,
20260422_010737,True,,,,37,
20260422_010738,True,,,,37,
20260422_010739,True,,,,37,
20260422_010739,True,,,,37,
20260422_010740,True,,,,37,
20260422_010743,True,,,,37,
20260422_010744,True,,,,37,
20260422_010744,True,,,,37,
20260422_010748,True,,,,37,
20260422_010748,True,,,,37,
20260422_010749,True,,,,37,
20260422_010751,,,buy,30,37,
20260422_010756,True,,,,38,
20260422_010757,True,,,,38,
20260422_010757,True,,,,38,
20260422_010758,True,,,,38,
20260422_010801,True,,,,38,
20260422_010801,True,,,,38,
20260422_010801,True,,,,38,
20260422_010803,,,guz,29,38,
20260422_010807,,7,,,38,
20260422_010808,True,,,,38,
20260422_010808,True,,,,38,
20260422_010809,True,,,,38,
20260422_010809,True,,,,38,
20260422_010809,True,,,,38,
20260422_010810,True,,,,38,
20260422_010811,True,,,,38,
20260422_010812,True,,,,38,
20260422_010813,True,,,,38,
20260422_010814,True,,,,38,
20260422_010816,True,,,,38,
20260422_010817,True,,,,38,
20260422_010819,,,stunk,81,38,
20260422_010821,True,,,,38,
20260422_010821,True,,,,38,
20260422_010821,True,,,,38,
20260422_010822,True,,,,38,
20260422_010823,True,,,,38,
20260422_010824,True,,,,38,
20260422_010824,True,,,,38,
20260422_010826,,,rew,27,38,
20260422_010829,True,,,,38,
20260422_010830,True,,,,38,
20260422_010830,,14,,,38,
20260422_010830,True,,,,38,
20260422_010841,True,,,,38,
20260422_010841,True,,,,38,
20260422_010842,True,,,,38,
20260422_010844,,,flu,54,38,
20260422_010845,True,,,,38,
20260422_010845,True,,,,38,
20260422_010846,True,,,,38,
20260422_010846,True,,,,38,
20260422_010847,True,,,,38,
20260422_010848,True,,,,38,
20260422_010850,True,,,,38,
20260422_010850,True,,,,38,
20260422_010850,True,,,,38,
20260422_010851,,,dart,70,38,
20260422_010853,True,,,,39,
20260422_010854,True,,,,39,
20260422_010854,True,,,,39,
20260422_010855,True,,,,39,
20260422_010856,True,,,,39,
20260422_010856,True,,,,39,
20260422_010856,True,,,,39,
20260422_010857,True,,,,39,
20260422_010902,True,,,,39,
20260422_010902,True,,,,39,
20260422_010904,True,,,,39,
20260422_010905,True,,,,39,
20260422_010905,True,,,,39,
20260422_010906,True,,,,39,
20260422_010908,True,,,,39,
20260422_010908,True,,,,39,
20260422_010909,True,,,,39,
20260422_010911,,,coy,30,39,
20260422_010912,True,,,,39,
20260422_010912,True,,,,39,
20260422_010913,True,,,,39,
20260422_010914,True,,,,39,
20260422_010915,,15,,,39,
20260422_010918,,,quis,35,39,
20260422_010920,True,,,,39,
20260422_010921,True,,,,39,
20260422_010922,,15,,,39,
20260422_010925,True,,,,39,
20260422_010925,True,,,,39,
20260422_010926,True,,,,39,
20260422_010929,,,pac,27,39,
20260422_010931,True,,,,39,
20260422_010931,True,,,,39,
20260422_010932,True,,,,39,
20260422_010932,True,,,,39,
20260422_010933,,,slip,44,39,
20260422_010934,True,,,,39,
20260422_010934,True,,,,39,
20260422_010935,True,,,,39,
20260422_010935,True,,,,39,
20260422_010935,True,,,,39,
20260422_010936,,15,,,39,
20260422_010940,,,ploys,95,39,
20260422_010944,True,,,,40,
20260422_010945,True,,,,40,
20260422_010945,True,,,,40,
20260422_010946,True,,,,40,
20260422_010947,True,,,,40,
20260422_010949,True,,,,40,
20260422_010950,True,,,,40,
20260422_010952,True,,,,40,
20260422_010952,True,,,,40,
20260422_010953,True,,,,40,
20260422_010953,True,,,,40,
20260422_010954,True,,,,40,
20260422_010955,True,,,,40,
20260422_010956,True,,,,40,
20260422_010956,True,,,,40,
20260422_010958,True,,,,40,
20260422_011000,,,scog,35,40,
20260422_011004,,12,,,40,
20260422_011005,True,,,,40,
20260422_011005,True,,,,40,
20260422_011006,True,,,,40,
20260422_011006,True,,,,40,
20260422_011007,True,,,,40,
20260422_011009,,,dia,27,40,
20260422_011009,True,,,,40,
20260422_011009,True,,,,40,
20260422_011010,True,,,,40,
20260422_011011,True,,,,40,
20260422_011011,True,,,,40,
20260422_011013,,12,,,40,
20260422_011016,,,mad,51,40,
20260422_011019,,6,,,40,
20260422_011023,True,,,,40,
20260422_011023,True,,,,40,
20260422_011023,True,,,,40,
20260422_011025,True,,,,40,
20260422_011032,True,,,,40,
20260422_011033,True,,,,40,
20260422_011033,True,,,,40,
20260422_011035,True,,,,40,
20260422_011036,True,,,,40,
20260422_011210,True,,,,40,
20260422_011211,True,,,,40,
20260422_011213,True,,,,40,
20260422_011214,True,,,,40,
20260422_011216,True,,,,40,
20260422_011216,True,,,,40,
20260422_011217,True,,,,40,
20260422_011219,True,,,,40,
20260422_011222,True,,,,40,
20260422_011222,True,,,,40,
20260422_011224,True,,,,40,
20260422_011224,True,,,,40,
20260422_011225,True,,,,40,
20260422_011226,,,youdsaid,176,40,
20260422_011229,,7,,,40,
20260422_011232,True,,,,40,
20260422_011233,True,,,,40,
20260422_011233,True,,,,40,
20260422_011243,True,,,,40,
20260422_011243,True,,,,40,
20260422_011244,True,,,,40,
20260422_011247,True,,,,40,
20260422_011248,True,,,,40,
20260422_011249,,,me,0,40,
20260422_011251,True,,,,40,
20260422_011252,,14,,,40,
20260422_011252,True,,,,40,
20260422_011253,True,,,,40,
20260422_011256,,,wog,0,40,
20260422_011259,,14,,,40,
20260422_011304,True,,,,40,
20260422_011305,True,,,,40,
20260422_011306,True,,,,40,
20260422_011307,True,,,,40,
20260422_011308,True,,,,40,
20260422_011310,True,,,,40,
20260422_011311,True,,,,40,
20260422_011312,True,,,,40,
20260422_011315,True,,,,40,
20260422_011317,True,,,,40,
20260422_011318,True,,,,40,
20260422_011320,,,qui,68,40,
20260422_011322,True,,,,41,
20260422_011322,True,,,,41,
20260422_011323,True,,,,41,
20260422_011323,True,,,,41,
20260422_011324,,,yeah,56,41,
20260422_011325,True,,,,41,
20260422_011326,True,,,,41,
20260422_011326,True,,,,41,
20260422_011326,,13,,,41,
20260422_011326,True,,,,41,
20260422_011327,True,,,,41,
20260422_011328,True,,,,41,
20260422_011332,True,,,,41,
20260422_011336,True,,,,41,
20260422_011336,True,,,,41,
20260422_011337,True,,,,41,
20260422_011337,True,,,,41,
20260422_011337,True,,,,41,
20260422_011338,True,,,,41,
20260422_011339,True,,,,41,
20260422_011341,True,,,,41,
20260422_011342,True,,,,41,
20260422_011342,True,,,,41,
20260422_011345,True,,,,41,
20260422_011347,True,,,,41,
20260422_011347,True,,,,41,
20260422_011347,True,,,,41,
20260422_011348,True,,,,41,
20260422_011351,True,,,,41,
20260422_011352,True,,,,41,
20260422_011355,,,quor,37,41,
20260422_011358,,13,,,41,
20260422_011401,True,,,,41,
20260422_011402,True,,,,41,
20260422_011402,True,,,,41,
20260422_011403,True,,,,41,
20260422_011404,,,weys,58,41,
20260422_011405,True,,,,41,
20260422_011406,True,,,,41,
20260422_011406,True,,,,41,
20260422_011408,,,sil,41,41,
20260422_011409,True,,,,41,
20260422_011409,True,,,,41,
20260422_011410,True,,,,41,
20260422_011410,True,,,,41,
20260422_011411,,13,,,41,
20260422_011412,True,,,,41,
20260422_011413,True,,,,41,
20260422_011413,True,,,,41,
20260422_011415,,,wise,35,41,
20260422_011416,True,,,,41,
20260422_011417,True,,,,41,
20260422_011417,True,,,,41,
20260422_011418,,7,,,41,
20260422_011418,True,,,,41,
20260422_011420,True,,,,41,
20260422_011421,True,,,,41,
20260422_011422,True,,,,41,
20260422_011423,True,,,,41,
20260422_011424,True,,,,41,
20260422_011425,True,,,,41,
20260422_011428,,,bac,17,41,
20260422_011433,True,,,,42,
20260422_011434,True,,,,42,
20260422_011434,True,,,,42,
20260422_011436,,,sao,27,42,
20260422_011438,True,,,,42,
20260422_011438,True,,,,42,
20260422_011440,,16,,,42,
20260422_011450,True,,,,42,
20260422_011452,True,,,,42,
20260422_011452,True,,,,42,
20260422_011452,True,,,,42,
20260422_011453,True,,,,42,
20260422_011453,True,,,,42,
20260422_011456,True,,,,42,
20260422_011457,True,,,,42,
20260422_011459,,,wun,27,42,
20260422_011501,True,,,,42,
20260422_011502,True,,,,42,
20260422_011502,True,,,,42,
20260422_011502,True,,,,42,
20260422_011502,True,,,,42,
20260422_011503,,16,,,42,
20260422_011504,True,,,,42,
20260422_011506,,,bane,53,42,
20260422_011508,True,,,,42,
20260422_011508,True,,,,42,
20260422_011508,True,,,,42,
20260422_011509,True,,,,42,
20260422_011509,True,,,,42,
20260422_011511,,,soupy,48,42,
20260422_011514,,16,,,42,
20260422_011514,True,,,,42,
20260422_011515,True,,,,42,
20260422_011515,True,,,,42,
20260422_011515,True,,,,42,
20260422_011516,,,wire,53,42,
20260422_011518,True,,,,42,
20260422_011518,True,,,,42,
20260422_011519,True,,,,42,
20260422_011519,,8,,,42,
20260422_011519,True,,,,42,
20260422_011523,,,tarn,35,42,
20260422_011525,True,,,,42,
20260422_011525,True,,,,42,
20260422_011525,True,,,,43,
20260422_011526,True,,,,43,
20260422_011527,True,,,,43,
20260422_011528,,,color,91,43,
20260422_011529,True,,,,43,
20260422_011530,True,,,,43,
20260422_011530,True,,,,43,
20260422_011532,True,,,,43,
20260422_011533,,,woof,88,43,
20260422_011534,True,,,,43,
20260422_011534,True,,,,43,
20260422_011535,True,,,,43,
20260422_011535,True,,,,43,
20260422_011536,,16,,,43,
20260422_011536,True,,,,43,
20260422_011537,True,,,,43,
20260422_011539,,,feeb,53,43,
20260422_011541,True,,,,44,
20260422_011541,True,,,,44,
20260422_011541,True,,,,44,
20260422_011542,True,,,,44,
20260422_011543,True,,,,44,
20260422_011544,True,,,,44,
20260422_011545,True,,,,44,
20260422_011547,True,,,,44,
20260422_011548,True,,,,44,
20260422_011549,True,,,,44,
20260422_011550,True,,,,44,
20260422_011550,True,,,,44,
20260422_011552,True,,,,44,
20260422_011553,True,,,,44,
20260422_011554,True,,,,44,
20260422_011554,True,,,,44,
20260422_011554,True,,,,44,
20260422_011555,True,,,,44,
20260422_011555,True,,,,44,
20260422_011556,,,swipey,189,44,
20260422_011559,,16,,,44,
20260422_011602,True,,,,44,
20260422_011603,True,,,,44,
20260422_011603,True,,,,44,
20260422_011605,True,,,,44,
20260422_011607,True,,,,44,
20260422_011607,True,,,,44,
20260422_011607,True,,,,44,
20260422_011608,True,,,,44,
20260422_011609,True,,,,44,
20260422_011609,True,,,,44,
20260422_011612,,,kil,45,44,
20260422_011615,True,,,,45,
20260422_011616,True,,,,45,
20260422_011616,True,,,,45,
20260422_011617,True,,,,45,
20260422_011618,True,,,,45,
20260422_011620,True,,,,45,
20260422_011621,,,quab,59,45,
20260422_011622,True,,,,45,
20260422_011624,,16,,,45,
20260422_011625,True,,,,45,
20260422_011626,True,,,,45,
20260422_011627,True,,,,45,
20260422_011627,True,,,,45,
20260422_011630,True,,,,45,
20260422_011630,True,,,,45,
20260422_011633,True,,,,45,
20260422_011633,True,,,,45,
20260422_011633,True,,,,45,
20260422_011636,,,bio,30,45,
20260422_011640,True,,,,45,
20260422_011641,True,,,,45,
20260422_011641,,16,,,45,
20260422_011641,True,,,,45,
20260422_011641,True,,,,45,
20260422_011646,,,dail,39,45,
20260422_011647,True,,,,45,
20260422_011648,True,,,,45,
20260422_011648,True,,,,45,
20260422_011650,,16,,,45,
20260422_011654,,,kub,30,45,
20260422_011658,,8,,,45,
20260422_011709,True,,,,45,
20260422_011710,True,,,,45,
20260422_011711,True,,,,45,
20260422_011711,True,,,,45,
20260422_011712,True,,,,45,
20260422_011715,,,mambo,72,45,
20260422_011717,True,,,,45,
20260422_011717,True,,,,45,
20260422_011718,True,,,,45,
20260422_011719,True,,,,45,
20260422_011719,True,,,,45,
20260422_011721,,,dir,32,45,
20260422_011722,True,,,,45,
20260422_011722,True,,,,45,
20260422_011722,True,,,,45,
20260422_011724,,,kep,38,46,
20260422_011729,,,,,46,True
20260422_011830,True,,,,46,
20260422_011833,True,,,,46,
20260422_011836,True,,,,46,
20260422_011836,True,,,,46,
20260422_011837,True,,,,46,
20260422_011837,True,,,,46,
20260422_011839,True,,,,46,
20260422_011842,,,cline,192,46,
20260422_011845,,15,,,46,
20260422_011848,True,,,,46,
20260422_011848,True,,,,46,
20260422_011848,True,,,,46,
20260422_011850,,,cut,30,46,
20260422_011854,True,,,,47,
20260422_011854,True,,,,47,
20260422_011854,True,,,,47,
20260422_011855,True,,,,47,
20260422_011855,True,,,,47,
20260422_011856,,,layer,120,47,
20260422_011900,,17,,,47,
20260422_011902,True,,,,47,
20260422_011902,True,,,,47,
20260422_011903,True,,,,47,
20260422_011904,,,sit,30,47,
20260422_011908,,17,,,47,
20260422_011930,True,,,,47,
20260422_011930,True,,,,47,
20260422_011931,True,,,,47,
20260422_011933,True,,,,47,
20260422_011934,True,,,,47,
20260422_011934,True,,,,47,
20260422_011934,True,,,,47,
20260422_011935,,,song,49,47,
20260422_011938,,17,,,47,
20260422_012335,,,,,47,True
20260422_012336,,,,,47,True
20260422_095233,True,,,,47,
20260422_095233,True,,,,47,
20260422_095235,True,,,,47,
20260422_095235,True,,,,47,
20260422_095236,,,daze,82,47,
20260422_095241,,,,,48,True
20260422_095303,,,,,48,True
20260422_095329,True,,,,48,
20260422_095330,True,,,,48,
20260422_095330,True,,,,48,
20260422_095331,True,,,,48,
20260422_095333,,,meat,117,48,
20260422_095336,,7,,,48,
20260422_095345,True,,,,48,
20260422_095346,True,,,,48,
20260422_095346,True,,,,48,
20260422_095349,True,,,,48,
20260422_095353,True,,,,48,
20260422_095355,True,,,,48,
20260422_095355,True,,,,48,
20260422_095356,True,,,,48,
20260422_095358,True,,,,48,
20260422_095407,True,,,,48,
20260422_095408,True,,,,48,
20260422_095408,True,,,,48,
20260422_095408,True,,,,48,
20260422_095410,,,jog,45,48,
20260422_095412,,14,,,48,
20260422_095414,True,,,,48,
20260422_095415,True,,,,48,
20260422_095415,True,,,,48,
20260422_095415,True,,,,48,
20260422_095417,,,book,78,48,
20260422_095419,True,,,,48,
20260422_095419,,14,,,48,
20260422_095419,True,,,,48,
20260422_095420,True,,,,48,
20260422_095422,True,,,,48,
20260422_095423,True,,,,48,
20260422_095423,True,,,,48,
20260422_095425,,,lie,30,48,
20260422_095430,True,,,,49,
20260422_095430,True,,,,49,
20260422_095430,True,,,,49,
20260422_095431,True,,,,49,
20260422_095432,,,cows,41,49,
20260422_095443,True,,,,49,
20260422_095443,True,,,,49,
20260422_095444,True,,,,49,
20260422_095445,True,,,,49,
20260422_095446,True,,,,49,
20260422_095447,True,,,,49,
20260422_095448,True,,,,49,
20260422_095448,True,,,,49,
20260422_095449,True,,,,49,
20260422_095449,True,,,,49,
20260422_095452,,,uneruptive,175,49,
20260422_095506,True,,,,49,
20260422_095506,True,,,,49,
20260422_095509,True,,,,49,
20260422_095621,True,,,,49,
20260422_095622,True,,,,49,
20260422_095622,True,,,,49,
20260422_095623,True,,,,49,
20260422_095624,True,,,,49,
20260422_095625,True,,,,49,
20260422_095627,,,vibe,0,49,
20260422_095630,,17,,,49,
20260422_095634,True,,,,49,
20260422_095634,True,,,,49,
20260422_095637,True,,,,49,
20260422_095644,,,bur,0,49,
20260422_095647,,9,,,49,
20260422_095649,True,,,,49,
20260422_095649,True,,,,49,
20260422_095649,True,,,,49,
20260422_095650,True,,,,49,
20260422_095653,True,,,,49,
20260422_095658,,,fun,30,49,
20260422_095705,True,,,,49,
20260422_095705,True,,,,49,
20260422_095707,,,ui,21,49,
20260422_095710,True,,,,50,
20260422_095710,True,,,,50,
20260422_095711,True,,,,50,
20260422_095712,,,put,38,50,
20260422_095713,True,,,,50,
20260422_095714,True,,,,50,
20260422_095714,,15,,,50,
20260422_095715,,15,,,50,
20260422_095715,True,,,,50,
20260422_095717,True,,,,50,
20260422_095717,True,,,,50,
20260422_095719,,,tribe,90,50,
20260422_095721,True,,,,50,
20260422_095721,True,,,,50,
20260422_095722,,15,,,50,
20260422_095722,True,,,,50,
20260422_095723,True,,,,50,
20260422_095725,True,,,,50,
20260422_095726,True,,,,50,
20260422_095726,True,,,,50,
20260422_095727,True,,,,50,
20260422_095727,True,,,,50,
20260422_095729,,,roped,48,50,
20260422_095731,True,,,,50,
20260422_095732,True,,,,50,
20260422_095732,True,,,,50,
20260422_095733,True,,,,50,
20260422_095734,True,,,,50,
20260422_095735,True,,,,50,
20260422_095736,True,,,,50,
20260422_095737,True,,,,50,
20260422_095740,True,,,,50,
20260422_095742,,,suny,86,50,
20260422_095745,True,,,,51,
20260422_095746,True,,,,51,
20260422_095746,True,,,,51,
20260422_095747,True,,,,51,
20260422_095750,,,shut,49,51,
20260422_095757,True,,,,51,
20260422_095758,True,,,,51,
20260422_095758,True,,,,51,
20260422_095758,True,,,,51,
20260422_095759,True,,,,51,
20260422_095800,,,cakes,378,51,
20260422_095812,True,,,,52,
20260422_095813,True,,,,52,
20260422_095813,True,,,,52,
20260422_095814,True,,,,52,
20260422_095815,True,,,,52,
20260422_095816,,,ruins,303,52,
20260422_095820,True,,,,53,
20260422_095820,True,,,,53,
20260422_095821,True,,,,53,
20260422_095821,True,,,,53,
20260422_095822,,,nazi,41,53,
20260422_095826,,19,,,53,
20260422_095826,True,,,,53,
20260422_095826,True,,,,53,
20260422_095827,True,,,,53,
20260422_095827,True,,,,53,
20260422_095828,True,,,,53,
20260422_095829,True,,,,53,
20260422_095830,True,,,,53,
20260422_095831,True,,,,53,
20260422_095831,True,,,,53,
20260422_095834,True,,,,53,
20260422_095834,True,,,,53,
20260422_095834,True,,,,53,
20260422_095835,True,,,,53,
20260422_095837,,,mile,49,53,
20260422_095839,,19,,,53,
20260422_095847,True,,,,53,
20260422_095848,True,,,,53,
20260422_095848,True,,,,53,
20260422_095848,True,,,,53,
20260422_095849,True,,,,53,
20260422_095902,True,,,,53,
20260422_095903,True,,,,53,
20260422_095904,True,,,,53,
20260422_095905,True,,,,53,
20260422_095905,,,jab,30,53,
20260422_095909,,19,,,53,
20260422_095909,True,,,,53,
20260422_095910,True,,,,53,
20260422_095912,,,jif,30,53,
20260422_095915,,19,,,53,
20260422_095920,True,,,,53,
20260422_095921,True,,,,53,
20260422_095921,True,,,,53,
20260422_095921,True,,,,53,
20260422_095923,,,typo,41,53,
20260422_095926,,19,,,53,
20260422_095949,True,,,,53,
20260422_095951,True,,,,53,
20260422_095952,True,,,,53,
20260422_100019,True,,,,53,
20260422_100020,,,hubs,93,53,
20260422_100030,True,,,,54,
20260422_100030,True,,,,54,
20260422_100031,True,,,,54,
20260422_100032,True,,,,54,
20260422_100035,True,,,,54,
20260422_100035,True,,,,54,
20260422_100035,True,,,,54,
20260422_100036,True,,,,54,
20260422_100037,,,clit,39,54,
20260422_100041,,17,,,54,
20260422_100046,True,,,,54,
20260422_100048,True,,,,54,
20260422_100053,True,,,,54,
20260422_100054,True,,,,54,
20260422_100054,True,,,,54,
20260422_100055,True,,,,54,
20260422_100055,True,,,,54,
20260422_100056,,,court,60,54,
20260422_100059,,17,,,54,
20260422_100100,True,,,,54,
20260422_100101,True,,,,54,
20260422_100101,True,,,,54,
20260422_100101,True,,,,54,
20260422_100103,,,beat,39,54,
20260422_100106,,17,,,54,
20260422_100110,True,,,,54,
20260422_100113,True,,,,54,
20260422_100113,True,,,,54,
20260422_100113,True,,,,54,
20260422_100114,True,,,,54,
20260422_100115,True,,,,54,
20260422_100116,True,,,,54,
20260422_100120,True,,,,54,
20260422_100120,True,,,,54,
20260422_100121,True,,,,54,
20260422_100121,True,,,,54,
20260422_100121,True,,,,54,
20260422_100126,True,,,,54,
20260422_100127,True,,,,54,
20260422_100127,True,,,,54,
20260422_100129,,,wheat,48,54,
20260422_100132,True,,,,54,
20260422_100132,True,,,,54,
20260422_100132,,9,,,54,
20260422_100133,True,,,,54,
20260422_100133,True,,,,54,
20260422_100136,,,stax,41,54,
20260422_100139,,17,,,54,
20260422_100140,True,,,,54,
20260422_100140,True,,,,54,
20260422_100141,True,,,,54,
20260422_100142,,,gas,94,54,
20260422_100154,True,,,,55,
20260422_100156,True,,,,55,
20260422_100158,True,,,,55,
20260422_100158,True,,,,55,
20260422_100159,True,,,,55,
20260422_100200,True,,,,55,
20260422_100201,,,calmer,166,55,
20260422_100203,,18,,,55,
